Year,Month,State,Location,Food,Species,Illnesses,Hospitalizations,Fatalities,Food_grouped,Species_grouped,primary_location
1998,March,Florida,Restaurant,"Sandwich, Chicken",Staphylococcus aureus,3,0.0,0.0,Chicken,Staphylococcus aureus,Restaurant
1998,March,Florida,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,Florida,Restaurant,Coleslaw,Unknown,3,0.0,0.0,Coleslaw,Unknown,Restaurant
1998,March,Florida,Restaurant,"Steak, Other",Salmonella enterica,2,0.0,0.0,"Steak, Other",Salmonella enterica,Restaurant
1998,March,Florida,Restaurant,"Rice, Unspecified; Chicken, Unspecified; Beans, Unspecified",Unknown,2,0.0,0.0,"Meat Casserole; Refried Beans, Unspecified; Potato, Unspecified",Unknown,Restaurant
1998,March,Florida,Private Home/Residence,"Cake, Chocolate",Unknown,2,0.0,0.0,"Cake, Chocolate",Unknown,Private Home/Residence
1998,March,Florida,Private Home/Residence,"Bread, Cornbread; Chicken, Unspecified; Ham, Unspecified",Clostridium perfringens,18,0.0,0.0,"Crab, Steamed; Shrimp, Unspecified; Sushi, Unspecified",Clostridium perfringens,Private Home/Residence
1998,March,Florida,School/College/University,Unknown,Norovirus genogroup I,44,0.0,0.0,Unknown,Norovirus,School/College/University
1998,March,Florida,Restaurant,Unknown,Campylobacter unknown,4,0.0,0.0,Unknown,Campylobacter,Restaurant
1998,March,Florida,Restaurant,"Cake, Unspecified; Water; Potato, Unspecified",Unknown,4,0.0,0.0,"Antipasto; Salad, Unspecified; Ice; Water; Pizza, Unspecified",Unknown,Restaurant
1998,March,Hawaii,Private Home/Residence,Unspecified Fish,Ciguatoxin,2,0.0,0.0,Fish,Ciguatoxin,Private Home/Residence
1998,March,Hawaii,Restaurant,"Tart, Fruit",Unknown,39,0.0,0.0,"Tart, Fruit",Unknown,Restaurant
1998,March,Hawaii,Restaurant,"Fish, Swordfish",Scombroid toxin,2,0.0,0.0,"Fish, Swordfish",Scombroid toxin,Restaurant
1998,March,Illinois,Restaurant,Unknown,Unknown,6,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,Illinois,Restaurant,Hollandaise Sauce,Salmonella enterica,2,0.0,0.0,Hollandaise Sauce,Salmonella enterica,Restaurant
1998,March,Illinois,Restaurant,"Mixed Fruit; Roast Beef, Unspecified",Norovirus genogroup II,103,1.0,0.0,"Mixed Fruit; Roast Beef, Unspecified",Norovirus,Restaurant
1998,March,Illinois,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,Illinois,Restaurant,Unknown,Unknown,9,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,Maryland,Restaurant,Shrimp Salad,Unknown,11,1.0,0.0,Shrimp Salad,Unknown,Restaurant
1998,March,Maryland,Office/Indoor Workplace,Unknown,Hepatitis A,5,0.0,0.0,Unknown,Hepatitis A,Office/Indoor Workplace
1998,March,Maryland,Restaurant; Catering Service,"Milkshake; Nachos, Unspecified",Norovirus genogroup I,26,0.0,0.0,"Milkshake; Nachos, Unspecified",Norovirus,Restaurant
1998,March,Maryland,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,Maryland,Restaurant,"Other Cheese, Unspecified; French Fries",Unknown,3,0.0,0.0,"Other Cheese, Unspecified; French Fries",Unknown,Restaurant
1998,March,Maryland,Unknown,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Unknown
1998,March,Maryland,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,Maryland,Restaurant,"Chicken, Unspecified",Unknown,2,0.0,0.0,Chicken,Unknown,Restaurant
1998,March,Massachusetts,Restaurant,Unknown,Salmonella enterica,6,0.0,0.0,Unknown,Salmonella enterica,Restaurant
1998,March,Michigan,Restaurant,"Chili Sauce, Unspecified; Hot Dog, Unspecified",Unknown,3,0.0,0.0,"Tartar Sauce, Unspecified; Hot Dog, Unspecified; Multiple Foods",Unknown,Restaurant
1998,March,Michigan,Restaurant,"French Toast, Unspecified; Beef, Jerky",Unknown,2,0.0,0.0,"Other Cheese, Unspecified; French Fries",Unknown,Restaurant
1998,March,Michigan,Restaurant,"Pizza, Unspecified",Unknown,5,0.0,0.0,Pie,Unknown,Restaurant
1998,March,Michigan,Unknown,Unknown,Unknown,11,0.0,0.0,Unknown,Unknown,Unknown
1998,March,Michigan,Restaurant,"Sushi, Unspecified",Unknown,2,0.0,0.0,Fish,Unknown,Restaurant
1998,March,Michigan,Restaurant,"Rice, Unspecified; Chicken, Unspecified; Salad, Unspecified",Unknown,2,1.0,0.0,"Rice, Unspecified; Chicken, Unspecified; Pork, Unspecified",Unknown,Restaurant
1998,March,Michigan,Unknown,"Shrimp, Unspecified; Caesar Salad",Unknown,3,0.0,0.0,Shrimp Dishes Unspecified; Oriental Salad,Unknown,Unknown
1998,March,Michigan,Restaurant,"Sandwich, Submarine",Unknown,15,0.0,0.0,Sandwich,Unknown,Restaurant
1998,March,Minnesota,Restaurant,Pasta Salad,Shigella sonnei,30,1.0,0.0,Salad,Shigella sonnei,Restaurant
1998,March,Minnesota,Restaurant,"Potato Salad; Vegetable Dip, Unspecified",Unknown,7,0.0,0.0,"Potato Salad; Vegetable Dip, Unspecified",Unknown,Restaurant
1998,March,Minnesota,Restaurant,Unknown,Unknown,4,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,New Hampshire,Catering Service,Unknown,Unknown,12,0.0,0.0,Unknown,Unknown,Catering Service
1998,March,New Mexico,Restaurant,"Milk, 1% Milk Unpasteurized; Sauces, Unspecified",Staphylococcus aureus,20,3.0,0.0,"Milk, 1% Milk Unpasteurized; Sauces, Unspecified",Staphylococcus aureus,Restaurant
1998,March,New York,Restaurant,Multiple Foods,Unknown,17,0.0,0.0,Multiple Foods,Unknown,Restaurant
1998,March,New York,Restaurant,"Chicken, Unspecified",Unknown,5,0.0,0.0,Chicken,Unknown,Restaurant
1998,March,New York,Unknown,Multiple Foods,Unknown,47,0.0,0.0,Multiple Foods,Unknown,Unknown
1998,March,New York,Restaurant,"Salad, Unspecified",Unknown,14,0.0,0.0,Salad,Unknown,Restaurant
1998,March,New York,Restaurant,Unknown,Unknown,9,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,North Carolina,Unknown,Unknown,Salmonella enterica,9,0.0,0.0,Unknown,Salmonella enterica,Unknown
1998,March,North Carolina,Prison/Jail,"Sandwich, Submarine",Norovirus genogroup I,75,0.0,0.0,Sandwich,Norovirus,Prison/Jail
1998,March,Ohio,Restaurant,"Chicken, Fried",Unknown,2,0.0,0.0,Chicken,Unknown,Restaurant
1998,March,Ohio,Private Home/Residence,Unknown,Unknown,8,1.0,0.0,Unknown,Unknown,Private Home/Residence
1998,March,Ohio,Unknown,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Unknown
1998,March,Ohio,Unknown,Unknown,Unknown,5,0.0,0.0,Unknown,Unknown,Unknown
1998,March,Ohio,Unknown,Unknown,Unknown,49,0.0,0.0,Unknown,Unknown,Unknown
1998,March,Ohio,Unknown,Unknown,Salmonella enterica,7,0.0,0.0,Unknown,Salmonella enterica,Unknown
1998,March,Ohio,Restaurant,Unknown,Unknown,5,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,Ohio,Restaurant,Unknown,Unknown,7,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,Ohio,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,Ohio,Restaurant,Onion Dip,Unknown,3,0.0,0.0,Onion Dip,Unknown,Restaurant
1998,March,Ohio,Restaurant,Hollandaise Sauce,Salmonella enterica,4,1.0,0.0,Hollandaise Sauce,Salmonella enterica,Restaurant
1998,March,Oregon,Restaurant,Unknown,Norovirus genogroup I,28,1.0,0.0,Unknown,Norovirus,Restaurant
1998,March,Oregon,Restaurant,"Chicken, Fried",Staphylococcus aureus,5,0.0,0.0,Chicken,Staphylococcus aureus,Restaurant
1998,March,Pennsylvania,Unknown,Unknown,Unknown,16,0.0,0.0,Unknown,Unknown,Unknown
1998,March,Pennsylvania,Unknown,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Unknown
1998,March,Pennsylvania,Restaurant,"Lettuce, Unspecified",Unknown,3,0.0,0.0,Fruit,Unknown,Restaurant
1998,March,Pennsylvania,Catering Service,Turkey And Stuffing,Salmonella enterica,25,1.0,0.0,Turkey And Stuffing,Salmonella enterica,Catering Service
1998,March,Tennessee,Unknown,Unknown,Unknown,48,0.0,0.0,Unknown,Unknown,Unknown
1998,March,Texas,Unknown,Unknown,Virus,78,0.0,0.0,Unknown,Virus,Unknown
1998,March,Texas,School/College/University,"Sandwich, Unspecified",Norovirus genogroup II,125,60.0,0.0,Sandwich,Norovirus,School/College/University
1998,March,Utah,Private Home/Residence,Unknown,Salmonella enterica,7,1.0,0.0,Unknown,Salmonella enterica,Private Home/Residence
1998,March,Virginia,Restaurant,"Pie, Unspecified; Eggs, Other",Salmonella enterica,23,5.0,0.0,"Other Food; Shrimp, Unspecified",Salmonella enterica,Restaurant
1998,March,Virginia,Unknown,Unknown,Virus,28,0.0,0.0,Unknown,Virus,Unknown
1998,March,Virginia,Restaurant,"Rice, Unspecified; Chicken, Unspecified",Unknown,8,0.0,0.0,Steak,Unknown,Restaurant
1998,March,Virginia,Restaurant,Unknown,Norovirus genogroup I,56,1.0,0.0,Unknown,Norovirus,Restaurant
1998,March,Washington,Restaurant,"Tuna, Unspecified",Scombroid toxin,2,0.0,0.0,Fruit,Scombroid toxin,Restaurant
1998,March,Washington,Restaurant,Unknown,Hepatitis A,8,0.0,0.0,Unknown,Hepatitis A,Restaurant
1998,March,Washington,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,Washington,Unknown,Unknown,Unknown,16,0.0,0.0,Unknown,Unknown,Unknown
1998,March,Washington,Restaurant,Unknown,Unknown,3,6.0,0.0,Unknown,Unknown,Restaurant
1998,March,Washington,Restaurant,Unknown,Unknown,8,0.0,0.0,Unknown,Unknown,Restaurant
1998,March,Wisconsin,Unknown,Unknown,Norovirus genogroup I,65,1.0,0.0,Unknown,Norovirus,Unknown
1998,April,California,Unknown,Unknown,Unknown,15,0.0,0.0,Unknown,Unknown,Unknown
1998,April,California,Restaurant,Unknown,Shigella boydii,72,7.0,0.0,Unknown,Shigella boydii,Restaurant
1998,April,California,Restaurant,Unknown,Unknown,19,0.0,0.0,Unknown,Unknown,Restaurant
1998,April,California,Catering Service,Unknown,Unknown,11,0.0,0.0,Unknown,Unknown,Catering Service
1998,April,California,Unknown,"Cake, Cheese; Pasta, Unspecified",Unknown,39,0.0,0.0,"Cheddar Cheese, Unspecified; Red Salsa",Unknown,Unknown
1998,April,California,Private Home/Residence,Unknown,Salmonella enterica,7,0.0,0.0,Unknown,Salmonella enterica,Private Home/Residence
1998,April,California,Restaurant,"Pizza, Meat",Unknown,7,0.0,0.0,Pizza,Unknown,Restaurant
1998,April,California,Restaurant,"Pate, Unspecified",Clostridium perfringens,11,0.0,0.0,Chocolate Milk,Clostridium perfringens,Restaurant
1998,April,Colorado,Restaurant,"Rice, Unspecified; Beans, Unspecified",Bacillus cereus,2,0.0,0.0,Fruit,Bacillus cereus,Restaurant
1998,April,Colorado,Catering Service,"Salad, Unspecified",Virus,11,0.0,0.0,Salad,Virus,Catering Service
1998,April,Colorado,Catering Service,Unknown,Virus,12,0.0,0.0,Unknown,Virus,Catering Service
1998,April,Florida,Child Daycare,"Hot Dog, Unspecified",Norovirus genogroup II,40,0.0,0.0,"Hot Dog, Unspecified; Sauerkraut",Norovirus,Child Daycare
1998,April,Florida,Unknown,"Chicken, Bbq",Salmonella enterica,2,0.0,0.0,Chicken,Salmonella enterica,Unknown
1998,April,Florida,Restaurant,"Rice, Spanish",Staphylococcus aureus,4,0.0,0.0,"Rice, Spanish",Staphylococcus aureus,Restaurant
1998,April,Florida,Unknown,Multiple Foods,Salmonella enterica,2,0.0,0.0,Multiple Foods,Salmonella enterica,Unknown
1998,April,Florida,Unknown,Green Salad,Norovirus genogroup I,27,0.0,0.0,Salad,Norovirus,Unknown
1998,April,Florida,Restaurant,"Chicken, Buffalo Wings",Salmonella enterica,4,0.0,0.0,Chicken,Salmonella enterica,Restaurant
1998,April,Florida,Restaurant,"Chicken, Nuggets/Fingers",Unknown,2,0.0,0.0,Chicken,Unknown,Restaurant
1998,April,Florida,Restaurant,"Chicken, Buffalo Wings",Unknown,2,0.0,0.0,Chicken,Unknown,Restaurant
1998,April,Florida,Catering Service,"Sausage, Unspecified",Clostridium perfringens,3,0.0,0.0,Pie,Clostridium perfringens,Catering Service
1998,April,Florida,Restaurant,"Beef, Unspecified; Potato, Unspecified",Clostridium perfringens,4,0.0,0.0,Beef,Clostridium perfringens,Restaurant
1998,April,Florida,Restaurant,Pita; Chicken Salad,Virus,3,1.0,0.0,Oriental Chicken Salad; Pizza,Virus,Restaurant
1998,April,Florida,Restaurant,"Other Cheese, Unspecified; Ground Beef, Unspecified",Unknown,2,0.0,0.0,"Other Cheese, Unspecified; Ground Beef, Unspecified",Unknown,Restaurant
1998,April,Florida,Restaurant,"Chicken, Other",Salmonella enterica,3,1.0,0.0,"Duck, Other",Salmonella enterica,Restaurant
1998,April,Florida,Restaurant,"Rice, Unspecified; Chicken, Fried; Beans, Unspecified",Unknown,4,0.0,0.0,"Rice, White; Black Beans; Refried Beans, Unspecified; Rice, Yellow; Chicken, Unspecified",Unknown,Restaurant
1998,April,Florida,Restaurant,"Sandwich, Gyro",Unknown,3,0.0,0.0,Sandwich,Unknown,Restaurant
1998,April,Florida,Restaurant,"Crab, Unspecified; Shrimp, Unspecified",Vibrio parahaemolyticus,5,0.0,0.0,"Rice, Unspecified; Carrots, Unspecified; Fish, White",Vibrio parahaemolyticus,Restaurant
1998,April,Florida,Private Home/Residence,"Deviled Eggs; Salad, Unspecified",Norovirus genogroup I,12,2.0,0.0,"Mousse; Salad Dressing, Unspecified",Norovirus,Private Home/Residence
1998,April,Florida,Restaurant,"Rice, Yellow",Bacillus cereus,3,0.0,0.0,"Rice, Yellow",Bacillus cereus,Restaurant
1998,April,Florida,Restaurant,"Ground Beef, Cheeseburger",Unknown,3,2.0,0.0,Ground Beef,Unknown,Restaurant
1998,April,Florida,Restaurant,"Fish, Grouper, Unspecified; Salmon, Unspecified",Staphylococcus aureus,3,0.0,0.0,"Fish, Grouper, Unspecified; Squid/Calamari, Unspecified",Staphylococcus aureus,Restaurant
1998,April,Florida,Restaurant,Multiple Foods,Clostridium perfringens,6,0.0,0.0,Multiple Foods,Clostridium perfringens,Restaurant
1998,April,Florida,Restaurant,"Onion, Unspecified",Bacillus cereus,2,0.0,0.0,Fruit,Bacillus cereus,Restaurant
1998,April,Florida,Restaurant,"Chicken, Fried",Unknown,2,0.0,0.0,Chicken,Unknown,Restaurant
1998,April,Florida,Restaurant,"Beef, Stroganoff",Unknown,2,0.0,0.0,"Beef, Stroganoff",Unknown,Restaurant
1998,April,Georgia,Unknown,"Salad, Unspecified",Norovirus genogroup II,51,0.0,0.0,Salad,Norovirus,Unknown
1998,April,Hawaii,Restaurant,Unknown,Unknown,19,0.0,0.0,Unknown,Unknown,Restaurant
1998,April,Hawaii,Private Home/Residence,"Fish, Papio",Ciguatoxin,5,0.0,0.0,"Fish, Papio",Ciguatoxin,Private Home/Residence
1998,April,Illinois,School/College/University,Unknown,Salmonella enterica,46,1.0,0.0,Unknown,Salmonella enterica,School/College/University
1998,April,Indiana,Restaurant,"Pork, Unspecified",Clostridium perfringens,18,0.0,0.0,"Nachos, Unspecified; Ribs, Pork",Clostridium perfringens,Restaurant
1998,April,Iowa,Restaurant,"Taco, Unspecified",Clostridium perfringens,53,0.0,0.0,Lettuce,Clostridium perfringens,Restaurant
1998,April,Kansas,Catering Service,Unknown,Unknown,30,0.0,0.0,Unknown,Unknown,Catering Service
1998,April,Louisiana,Prison/Jail,"Beets, Unspecified; Pudding, Bread",Clostridium perfringens,65,0.0,0.0,"Beets, Unspecified; Pudding, Bread",Clostridium perfringens,Prison/Jail
1998,April,Louisiana,School/College/University,Unspecified Fish,Shigella sonnei,47,5.0,0.0,Fish,Shigella sonnei,School/College/University
1998,April,Maryland,Grocery Store,"Ham, Unspecified",Unknown,15,0.0,0.0,Beef,Unknown,Grocery Store
1998,April,Maryland,Restaurant,Unknown,Unknown,19,0.0,0.0,Unknown,Unknown,Restaurant
1998,April,Maryland,Restaurant,Cinnamon Roll,Unknown,3,0.0,0.0,Cinnamon Roll,Unknown,Restaurant
1998,April,Maryland,Restaurant,"Pizza, Cheese",Unknown,5,0.0,0.0,"Pizza, Cheese",Unknown,Restaurant
1998,April,Maryland,Restaurant,Unknown,Unknown,4,0.0,0.0,Unknown,Unknown,Restaurant
1998,April,Maryland,Restaurant,"Pizza, Unspecified",Unknown,3,0.0,0.0,Pie,Unknown,Restaurant
1998,April,Maryland,Restaurant,Unknown,Unknown,5,0.0,0.0,Unknown,Unknown,Restaurant
1998,April,Maryland,Restaurant,Macaroni And Cheese,Unknown,2,0.0,0.0,Macaroni And Cheese,Unknown,Restaurant
1998,April,Maryland,Grocery Store,"Turkey, Unspecified; Ham, Unspecified",Unknown,32,0.0,0.0,"Omelette; Turkey, Unspecified; Egg-Battered Foods, Unspecified",Unknown,Grocery Store
1998,April,Maryland,Restaurant,Unknown,Unknown,6,0.0,0.0,Unknown,Unknown,Restaurant
1998,April,Maryland,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
1998,April,Massachusetts,Catering Service,"Chicken, Unspecified; Cake, Unspecified",Norovirus genogroup I,71,2.0,0.0,Steak,Norovirus,Catering Service
1998,April,Massachusetts,Unknown,Unknown,Unknown,33,0.0,0.0,Unknown,Unknown,Unknown
1998,April,Michigan,Restaurant,"Sandwich, Chicken",Unknown,3,0.0,0.0,Chicken,Unknown,Restaurant
1998,April,Michigan,Unknown,"Beef, Unspecified; Chicken, Unspecified",Unknown,4,0.0,0.0,"Beef, Unspecified; Cake, Custard-Filled",Unknown,Unknown
1998,April,Michigan,Prison/Jail,"Eggs, Unspecified",Unknown,5,0.0,0.0,Dessert,Unknown,Prison/Jail
1998,April,Michigan,Unknown,"Pizza, Unspecified",Unknown,4,0.0,0.0,Pie,Unknown,Unknown
1998,April,Michigan,Catering Service,"Steak, Unspecified; Shrimp, Unspecified; Potato, Unspecified",Unknown,2,0.0,0.0,"Crab, Steamed; Shrimp, Unspecified; Sushi, Unspecified",Unknown,Catering Service
1998,April,Michigan,Catering Service,"Sandwich, Submarine",Bacillus cereus,25,0.0,0.0,Sandwich,Bacillus cereus,Catering Service
1998,April,Michigan,Restaurant,Salad Bar,Unknown,7,0.0,0.0,Salad,Unknown,Restaurant
1998,April,Michigan,Restaurant,"Chicken, Unspecified",Unknown,4,0.0,0.0,Chicken,Unknown,Restaurant
1998,April,Michigan,Restaurant,Nachos And Cheese,Unknown,2,0.0,0.0,Macaroni And Cheese,Unknown,Restaurant
1998,April,Michigan,Restaurant,"Ground Beef, Meatballs; Turkey, Unspecified; Ham, Unspecified",Unknown,18,0.0,0.0,"Omelette; Turkey, Unspecified; Egg-Battered Foods, Unspecified",Unknown,Restaurant
1998,April,Michigan,Restaurant,"Pizza, Unspecified; Cake, Unspecified",Unknown,15,0.0,0.0,Fruit,Unknown,Restaurant
1998,April,Minnesota,Restaurant; Private Home/Residence,Unknown,Norovirus unknown,18,0.0,0.0,Unknown,Norovirus,Restaurant
1998,April,Minnesota,School/College/University,Multiple Foods,Unknown,14,0.0,0.0,Multiple Foods,Unknown,School/College/University
1998,April,Minnesota,Restaurant,"Ethnic Style, Unspecified",Bacillus cereus,5,0.0,0.0,"Ethnic Style, Unspecified",Bacillus cereus,Restaurant
1998,April,Multistate,Unknown,"Cereal, Oat",Salmonella enterica,209,47.0,0.0,"Cereal, Oat",Salmonella enterica,Unknown
1998,April,New York,Religious Facility,"Chicken, Curry",Clostridium perfringens,12,0.0,0.0,Chicken Coconut Curry,Clostridium perfringens,Religious Facility
1998,April,New York,Restaurant,Green Salad,Shigella boydii; Shigella sonnei,5,2.0,0.0,Salad,Shigella boydii; Shigella sonnei,Restaurant
1998,April,New York,Restaurant,"Steak, Beef Tips; Seafood Newberg",Clostridium perfringens,18,0.0,0.0,"Steak, Beef Tips; Seafood Newberg",Clostridium perfringens,Restaurant
1998,April,New York,Restaurant,"Lettuce, Unspecified",Unknown,16,0.0,0.0,Fruit,Unknown,Restaurant
1998,April,New York,Religious Facility,Unknown,Unknown,12,0.0,0.0,Unknown,Unknown,Religious Facility
1998,April,Ohio,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
1998,April,Ohio,Restaurant,"Sandwich, Cheese",Unknown,4,0.0,0.0,"Sandwich, Chicken Parmesan",Unknown,Restaurant
1998,April,Ohio,Restaurant,"Pizza, Unspecified",Unknown,5,0.0,0.0,Pie,Unknown,Restaurant
1998,April,Ohio,Restaurant,Rice,Bacillus cereus,2,0.0,0.0,Rice,Bacillus cereus,Restaurant
1998,April,Ohio,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
1998,April,Ohio,Restaurant,Unknown,Unknown,4,1.0,0.0,Unknown,Unknown,Restaurant
1998,April,Ohio,Restaurant,Unspecified Vegetables,Unknown,800,4.0,0.0,Unspecified Vegetables,Unknown,Restaurant
1998,April,Ohio,Restaurant,"Chicken, Kung Pao",Unknown,2,0.0,0.0,"Chicken, Kung Pao",Unknown,Restaurant
1998,April,Ohio,Restaurant,Shredded Chicken,Unknown,4,0.0,0.0,Chicken Skewers,Unknown,Restaurant
1998,April,Ohio,Restaurant,"Fried Rice, Unspecified",Unknown,2,0.0,0.0,Rice/Beans,Unknown,Restaurant
1998,April,Oregon,Restaurant,"Pork Fried Rice; Pork, Bbq",Unknown,16,0.0,0.0,"Pork Fried Rice; Pork, Bbq",Unknown,Restaurant
1998,April,Pennsylvania,Catering Service,Unknown,Unknown,20,0.0,0.0,Unknown,Unknown,Catering Service
1998,April,Pennsylvania,Restaurant,Unknown,Clostridium perfringens,3,0.0,0.0,Unknown,Clostridium perfringens,Restaurant
1998,April,Pennsylvania,Unknown,Unknown,Unknown,5,0.0,0.0,Unknown,Unknown,Unknown
1998,April,Pennsylvania,Restaurant,"Salad, Unspecified; Butter; Water",Unknown,21,0.0,0.0,Butter,Unknown,Restaurant
1998,April,Texas,Restaurant,Unknown,Bacterium,18,0.0,0.0,Unknown,Bacterium,Restaurant
1998,April,Texas,Unknown,"Beef, Brisket",Unknown,15,0.0,0.0,"Beef, Brisket",Unknown,Unknown
1998,April,Texas,Unknown,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Unknown
1998,April,Utah,Restaurant,"Fried Rice, Unspecified; Soup, Egg Drop; Egg Rolls",Salmonella enterica,22,2.0,0.0,"Fried Rice, Unspecified; Soup, Egg Drop; Egg Rolls",Salmonella enterica,Restaurant
1998,April,Virginia,Unknown,"Tuna, Unspecified",Scombroid toxin,6,0.0,0.0,Fruit,Scombroid toxin,Unknown
1998,April,Virginia,Unknown,"Salad, Unspecified",Norovirus genogroup I,67,0.0,0.0,Salad,Norovirus,Unknown
